,Unnamed: 0,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,total,oudiff,oudiff_abs,spread_dist,dates,dateofgame,dayofweek,total_upper2,total_lower2,ouopp_o2,ouopp_u2,tie_ou,tie_ou2,result_total_plus_minus_two
2135,2135,11/25/2007,2007,12,KC,OAK,KC,-4.0,34.5,,30.0,8.0,79.0,17.0,20.0,False,False,37.0,2.5,2.5,-1.0,2007-11-25,11/25/2007,6,36.5,32.5,100,-150,0,0,-50
2136,2136,11/25/2007,2007,12,NE,PHI,NE,-24.5,51.5,,36.0,10.0,38.0,31.0,28.0,False,False,59.0,7.5,7.5,-21.5,2007-11-25,11/25/2007,6,53.5,49.5,100,-150,0,0,-50
2137,2137,11/25/2007,2007,12,NYG,MIN,NYG,-7.5,40.0,,41.0,10.0,39.0,17.0,41.0,False,False,58.0,18.0,18.0,16.5,2007-11-25,11/25/2007,6,42.0,38.0,100,-150,0,0,-50
2138,2138,11/25/2007,2007,12,TB,WAS,TB,-3.0,38.5,,74.0,6.0,72.0,19.0,13.0,False,False,32.0,-6.5,6.5,3.0,2007-11-25,11/25/2007,6,40.5,36.5,-150,100,0,0,-50
2139,2139,11/26/2007,2007,12,PIT,MIA,PIT,-16.0,38.5,,46.0,7.0,88.0,3.0,0.0,False,False,3.0,-35.5,35.5,-13.0,2007-11-26,11/26/2007,0,40.5,36.5,-150,100,0,0,-50
2140,2140,11/29/2007,2007,13,DAL,GB,DAL,-6.5,52.5,,53.0,12.0,45.0,37.0,27.0,False,False,64.0,11.5,11.5,3.5,2007-11-29,11/29/2007,3,54.5,50.5,100,-150,0,0,-50
2141,2141,12/2/2007,2007,13,ARI,CLE,PICK,0.0,52.0,DOME,72.0,0.0,,27.0,21.0,False,False,48.0,-4.0,4.0,-6.0,2007-12-02,12/2/2007,6,54.0,50.0,-150,100,0,0,-50
2142,2142,12/2/2007,2007,13,CAR,SF,CAR,-3.0,35.0,,48.0,7.0,43.0,31.0,14.0,False,False,45.0,10.0,10.0,14.0,2007-12-02,12/2/2007,6,37.0,33.0,100,-150,0,0,-50
2143,2143,12/2/2007,2007,13,CHI,NYG,NYG,-1.0,39.0,,37.0,16.0,86.0,16.0,21.0,False,False,37.0,-2.0,2.0,-4.0,2007-12-02,12/2/2007,6,41.0,37.0,-150,100,150,0,100
2144,2144,12/2/2007,2007,13,IND,JAX,IND,-7.0,45.0,DOME,72.0,0.0,,28.0,25.0,False,False,53.0,8.0,8.0,-4.0,2007-12-02,12/2/2007,6,47.0,43.0,100,-150,0,0,-50
2145,2145,12/2/2007,2007,13,KC,,LAC,-6.0,37.5,,45.0,22.0,77.0,10.0,24.0,False,False,34.0,-3.5,3.5,-8.0,2007-12-02,12/2/2007,6,39.5,35.5,-150,100,0,0,-50
2146,2146,12/2/2007,2007,13,MIA,NYJ,MIA,-1.0,37.5,,77.0,8.0,68.0,13.0,40.0,False,False,53.0,15.5,15.5,26.0,2007-12-02,12/2/2007,6,39.5,35.5,100,-150,0,0,-50
2147,2147,12/2/2007,2007,13,MIN,DET,MIN,-4.5,44.5,DOME,72.0,0.0,,42.0,10.0,False,False,52.0,7.5,7.5,27.5,2007-12-02,12/2/2007,6,46.5,42.5,100,-150,0,0,-50
2148,2148,12/2/2007,2007,13,NO,TB,NO,-3.0,42.0,DOME,72.0,0.0,,23.0,27.0,False,False,50.0,8.0,8.0,1.0,2007-12-02,12/2/2007,6,44.0,40.0,100,-150,0,0,-50
2149,2149,12/2/2007,2007,13,OAK,DEN,DEN,-3.0,41.5,,50.0,14.0,65.0,34.0,20.0,False,False,54.0,12.5,12.5,-11.0,2007-12-02,12/2/2007,6,43.5,39.5,100,-150,0,0,-50
2150,2150,12/2/2007,2007,13,PHI,SEA,PHI,-3.0,39.0,,30.0,10.0,64.0,24.0,28.0,False,False,52.0,13.0,13.0,1.0,2007-12-02,12/2/2007,6,41.0,37.0,100,-150,0,0,-50
2151,2151,12/2/2007,2007,13,PIT,CIN,PIT,-7.0,38.0,,37.0,9.0,66.0,24.0,10.0,False,False,34.0,-4.0,4.0,7.0,2007-12-02,12/2/2007,6,40.0,36.0,-150,100,0,0,-50
2152,2152,12/2/2007,2007,13,TEN,HOU,TEN,-3.5,40.0,,59.0,14.0,50.0,28.0,20.0,False,False,48.0,8.0,8.0,4.5,2007-12-02,12/2/2007,6,42.0,38.0,100,-150,0,0,-50
2153,2153,12/2/2007,2007,13,WAS,BUF,WAS,-6.5,37.5,,40.0,9.0,50.0,16.0,17.0,False,False,33.0,-4.5,4.5,-5.5,2007-12-02,12/2/2007,6,39.5,35.5,-150,100,0,0,-50
2154,2154,12/3/2007,2007,13,BAL,NE,NE,-18.5,46.5,,43.0,17.0,72.0,24.0,27.0,False,False,51.0,4.5,4.5,15.5,2007-12-03,12/3/2007,0,48.5,44.5,100,-150,0,0,-50
2155,2155,12/6/2007,2007,14,WAS,CHI,WAS,-3.0,40.0,,29.0,12.0,63.0,24.0,16.0,False,False,40.0,0.0,0.0,5.0,2007-12-06,12/6/2007,3,42.0,38.0,100,100,0,0,200
2156,2156,12/9/2007,2007,14,BAL,IND,IND,-9.0,42.0,,39.0,5.0,88.0,20.0,44.0,False,False,64.0,22.0,22.0,-15.0,2007-12-09,12/9/2007,6,44.0,40.0,100,-150,0,0,-50
2157,2157,12/9/2007,2007,14,BUF,MIA,BUF,-7.0,34.0,,28.0,7.0,73.0,38.0,17.0,False,False,55.0,21.0,21.0,14.0,2007-12-09,12/9/2007,6,36.0,32.0,100,-150,0,0,-50
2158,2158,12/9/2007,2007,14,CIN,,CIN,-10.0,45.5,,37.0,8.0,99.0,19.0,10.0,False,False,29.0,-16.5,16.5,-1.0,2007-12-09,12/9/2007,6,47.5,43.5,-150,100,0,0,-50
2159,2159,12/9/2007,2007,14,DEN,KC,DEN,-7.5,37.5,,11.0,6.0,89.0,41.0,7.0,False,False,48.0,10.5,10.5,26.5,2007-12-09,12/9/2007,6,39.5,35.5,100,-150,0,0,-50
2160,2160,12/9/2007,2007,14,DET,DAL,DAL,-10.5,50.5,DOME,72.0,0.0,,27.0,28.0,False,False,55.0,4.5,4.5,9.5,2007-12-09,12/9/2007,6,52.5,48.5,100,-150,0,0,-50
2161,2161,12/9/2007,2007,14,GB,OAK,GB,-10.0,40.5,,17.0,5.0,62.0,38.0,7.0,False,False,45.0,4.5,4.5,21.0,2007-12-09,12/9/2007,6,42.5,38.5,100,-150,0,0,-50
2162,2162,12/9/2007,2007,14,HOU,TB,TB,-2.5,40.0,DOME,72.0,0.0,,28.0,14.0,False,False,42.0,2.0,2.0,-11.5,2007-12-09,12/9/2007,6,42.0,38.0,100,-150,0,150,100
2163,2163,12/9/2007,2007,14,JAX,CAR,JAX,-10.5,39.0,,64.0,7.0,86.0,37.0,6.0,False,False,43.0,4.0,4.0,20.5,2007-12-09,12/9/2007,6,41.0,37.0,100,-150,0,0,-50
2164,2164,12/9/2007,2007,14,NE,PIT,NE,-10.5,49.5,,33.0,7.0,56.0,34.0,13.0,False,False,47.0,-2.5,2.5,10.5,2007-12-09,12/9/2007,6,51.5,47.5,-150,100,0,0,-50
2165,2165,12/9/2007,2007,14,NYJ,CLE,CLE,-3.5,47.5,,39.0,8.0,53.0,18.0,24.0,False,False,42.0,-5.5,5.5,-2.5,2007-12-09,12/9/2007,6,49.5,45.5,-150,100,0,0,-50
2166,2166,12/9/2007,2007,14,PHI,NYG,PHI,-3.0,42.0,,37.0,6.0,73.0,13.0,16.0,False,False,29.0,-13.0,13.0,0.0,2007-12-09,12/9/2007,6,44.0,40.0,-150,100,0,0,-50
2167,2167,12/9/2007,2007,14,SF,MIN,MIN,-8.5,39.5,,51.0,12.0,48.0,7.0,27.0,False,False,34.0,-5.5,5.5,-11.5,2007-12-09,12/9/2007,6,41.5,37.5,-150,100,0,0,-50
2168,2168,12/9/2007,2007,14,SEA,ARI,SEA,-7.5,44.5,,33.0,4.0,72.0,42.0,21.0,False,False,63.0,18.5,18.5,13.5,2007-12-09,12/9/2007,6,46.5,42.5,100,-150,0,0,-50
2169,2169,12/9/2007,2007,14,TEN,,LAC,-1.0,40.0,,65.0,6.0,89.0,17.0,23.0,False,False,40.0,0.0,0.0,-5.0,2007-12-09,12/9/2007,6,42.0,38.0,100,100,0,0,200
2170,2170,12/10/2007,2007,14,ATL,NO,NO,-4.5,44.0,DOME,72.0,0.0,,14.0,34.0,False,False,48.0,4.0,4.0,-15.5,2007-12-10,12/10/2007,0,46.0,42.0,100,-150,0,0,-50
2171,2171,12/13/2007,2007,15,HOU,DEN,DEN,-2.5,47.5,DOME,72.0,0.0,,31.0,13.0,False,False,44.0,-3.5,3.5,-15.5,2007-12-13,12/13/2007,3,49.5,45.5,-150,100,0,0,-50
2172,2172,12/15/2007,2007,15,SF,CIN,CIN,-8.5,43.0,,49.0,8.0,79.0,20.0,13.0,False,False,33.0,-10.0,10.0,1.5,2007-12-15,12/15/2007,5,45.0,41.0,-150,100,0,0,-50
2173,2173,12/16/2007,2007,15,CAR,SEA,SEA,-8.0,37.0,,40.0,11.0,76.0,13.0,10.0,False,False,23.0,-14.0,14.0,5.0,2007-12-16,12/16/2007,6,39.0,35.0,-150,100,0,0,-50
2174,2174,12/16/2007,2007,15,CLE,BUF,CLE,-5.0,37.0,,31.0,19.0,82.0,8.0,0.0,False,False,8.0,-29.0,29.0,3.0,2007-12-16,12/16/2007,6,39.0,35.0,-150,100,0,0,-50
2175,2175,12/16/2007,2007,15,DAL,PHI,DAL,-10.0,49.0,,38.0,13.0,54.0,6.0,10.0,False,False,16.0,-33.0,33.0,-6.0,2007-12-16,12/16/2007,6,51.0,47.0,-150,100,0,0,-50
2176,2176,12/16/2007,2007,15,KC,TEN,TEN,-3.5,34.5,,17.0,9.0,80.0,17.0,26.0,False,False,43.0,8.5,8.5,-5.5,2007-12-16,12/16/2007,6,36.5,32.5,100,-150,0,0,-50
2177,2177,12/16/2007,2007,15,MIA,BAL,BAL,-3.0,37.5,,78.0,12.0,74.0,22.0,16.0,False,False,38.0,0.5,0.5,-3.0,2007-12-16,12/16/2007,6,39.5,35.5,100,100,0,0,200
2178,2178,12/16/2007,2007,15,NE,NYJ,NE,-20.5,41.0,,30.0,24.0,79.0,20.0,10.0,False,False,30.0,-11.0,11.0,-10.5,2007-12-16,12/16/2007,6,43.0,39.0,-150,100,0,0,-50
2179,2179,12/16/2007,2007,15,NO,ARI,NO,-3.5,49.5,DOME,72.0,0.0,,31.0,24.0,False,False,55.0,5.5,5.5,3.5,2007-12-16,12/16/2007,6,51.5,47.5,100,-150,0,0,-50
2180,2180,12/16/2007,2007,15,NYG,WAS,NYG,-6.5,36.5,,34.0,23.0,77.0,10.0,22.0,False,False,32.0,-4.5,4.5,5.5,2007-12-16,12/16/2007,6,38.5,34.5,-150,100,0,0,-50
2181,2181,12/16/2007,2007,15,OAK,IND,IND,-10.0,45.0,,48.0,6.0,82.0,14.0,21.0,False,False,35.0,-10.0,10.0,3.0,2007-12-16,12/16/2007,6,47.0,43.0,-150,100,0,0,-50
2182,2182,12/16/2007,2007,15,PIT,JAX,PIT,-3.0,34.5,,33.0,16.0,84.0,22.0,29.0,False,False,51.0,16.5,16.5,4.0,2007-12-16,12/16/2007,6,36.5,32.5,100,-150,0,0,-50
2183,2183,12/16/2007,2007,15,TB,ATL,TB,-12.5,37.5,,71.0,17.0,74.0,37.0,3.0,False,False,40.0,2.5,2.5,21.5,2007-12-16,12/16/2007,6,39.5,35.5,100,-150,0,0,-50
2184,2184,12/17/2007,2007,15,MIN,CHI,MIN,-10.5,43.5,DOME,72.0,0.0,,20.0,13.0,False,False,33.0,-10.5,10.5,-3.5,2007-12-17,12/17/2007,0,45.5,41.5,-150,100,0,0,-50
2185,2185,12/22/2007,2007,16,CAR,DAL,DAL,-10.5,42.5,,45.0,12.0,70.0,13.0,20.0,False,False,33.0,-9.5,9.5,3.5,2007-12-22,12/22/2007,5,44.5,40.5,-150,100,0,0,-50
2186,2186,12/23/2007,2007,16,ARI,ATL,ARI,-10.5,43.5,DOME,72.0,0.0,,30.0,27.0,False,False,57.0,13.5,13.5,-7.5,2007-12-23,12/23/2007,6,45.5,41.5,100,-150,0,0,-50
2187,2187,12/23/2007,2007,16,BUF,NYG,NYG,-3.0,32.0,,44.0,22.0,78.0,21.0,38.0,False,False,59.0,27.0,27.0,-14.0,2007-12-23,12/23/2007,6,34.0,30.0,100,-150,0,0,-50
2188,2188,12/23/2007,2007,16,CHI,GB,GB,-7.5,32.0,,31.0,26.0,80.0,35.0,7.0,False,False,42.0,10.0,10.0,-20.5,2007-12-23,12/23/2007,6,34.0,30.0,100,-150,0,0,-50
2189,2189,12/23/2007,2007,16,CIN,CLE,CLE,-3.0,47.5,,45.0,20.0,72.0,19.0,14.0,False,False,33.0,-14.5,14.5,-2.0,2007-12-23,12/23/2007,6,49.5,45.5,-150,100,0,0,-50
2190,2190,12/23/2007,2007,16,DET,KC,DET,-5.0,43.5,DOME,72.0,0.0,,25.0,20.0,False,False,45.0,1.5,1.5,0.0,2007-12-23,12/23/2007,6,45.5,41.5,100,100,0,0,200
2191,2191,12/23/2007,2007,16,IND,HOU,IND,-6.5,45.0,DOME,72.0,0.0,,38.0,15.0,False,False,53.0,8.0,8.0,16.5,2007-12-23,12/23/2007,6,47.0,43.0,100,-150,0,0,-50
2192,2192,12/23/2007,2007,16,JAX,OAK,JAX,-13.5,39.5,,59.0,9.0,89.0,49.0,11.0,False,False,60.0,20.5,20.5,24.5,2007-12-23,12/23/2007,6,41.5,37.5,100,-150,0,0,-50
2193,2193,12/23/2007,2007,16,MIN,WAS,MIN,-6.5,40.5,DOME,72.0,0.0,,21.0,32.0,False,False,53.0,12.5,12.5,4.5,2007-12-23,12/23/2007,6,42.5,38.5,100,-150,0,0,-50
2194,2194,12/23/2007,2007,16,NE,MIA,NE,-22.5,45.5,,39.0,6.0,82.0,28.0,7.0,False,False,35.0,-10.5,10.5,-1.5,2007-12-23,12/23/2007,6,47.5,43.5,-150,100,0,0,-50
2195,2195,12/23/2007,2007,16,NO,PHI,NO,-3.0,48.0,DOME,72.0,0.0,,23.0,38.0,False,False,61.0,13.0,13.0,12.0,2007-12-23,12/23/2007,6,50.0,46.0,100,-150,0,0,-50
2196,2196,12/23/2007,2007,16,SF,TB,TB,-7.0,37.0,,47.0,4.0,66.0,21.0,19.0,False,False,40.0,3.0,3.0,5.0,2007-12-23,12/23/2007,6,39.0,35.0,100,-150,0,0,-50
2197,2197,12/23/2007,2007,16,SEA,BAL,SEA,-13.5,39.0,,42.0,12.0,88.0,27.0,6.0,False,False,33.0,-6.0,6.0,7.5,2007-12-23,12/23/2007,6,41.0,37.0,-150,100,0,0,-50
2198,2198,12/23/2007,2007,16,TEN,NYJ,TEN,-9.0,37.5,,46.0,18.0,64.0,10.0,6.0,False,False,16.0,-21.5,21.5,-5.0,2007-12-23,12/23/2007,6,39.5,35.5,-150,100,0,0,-50
2199,2199,12/29/2007,2007,17,NYG,NE,NE,-13.5,46.5,,49.0,12.0,67.0,35.0,38.0,False,False,73.0,26.5,26.5,10.5,2007-12-29,12/29/2007,5,48.5,44.5,100,-150,0,0,-50
2200,2200,12/30/2007,2007,17,ARI,,ARI,-6.0,49.0,DOME,72.0,0.0,,48.0,19.0,False,False,67.0,18.0,18.0,23.0,2007-12-30,12/30/2007,6,51.0,47.0,100,-150,0,0,-50
2201,2201,12/30/2007,2007,17,ATL,SEA,SEA,-2.0,38.5,DOME,72.0,0.0,,44.0,41.0,False,False,85.0,46.5,46.5,-1.0,2007-12-30,12/30/2007,6,40.5,36.5,100,-150,0,0,-50
2202,2202,12/30/2007,2007,17,BAL,PIT,PIT,-3.0,35.5,,37.0,5.0,83.0,27.0,21.0,False,False,48.0,12.5,12.5,-3.0,2007-12-30,12/30/2007,6,37.5,33.5,100,-150,0,0,-50
2203,2203,12/30/2007,2007,17,CHI,NO,CHI,-1.0,42.0,,26.0,9.0,81.0,33.0,25.0,False,False,58.0,16.0,16.0,7.0,2007-12-30,12/30/2007,6,44.0,40.0,100,-150,0,0,-50
2204,2204,12/30/2007,2007,17,CLE,SF,CLE,-11.5,41.0,,30.0,6.0,67.0,20.0,7.0,False,False,27.0,-14.0,14.0,1.5,2007-12-30,12/30/2007,6,43.0,39.0,-150,100,0,0,-50
2205,2205,12/30/2007,2007,17,DEN,MIN,MIN,-3.0,40.5,,24.0,14.0,48.0,22.0,19.0,False,False,41.0,0.5,0.5,0.0,2007-12-30,12/30/2007,6,42.5,38.5,100,100,0,0,200
2206,2206,12/30/2007,2007,17,GB,DET,GB,-3.0,38.5,,22.0,5.0,80.0,34.0,13.0,False,False,47.0,8.5,8.5,18.0,2007-12-30,12/30/2007,6,40.5,36.5,100,-150,0,0,-50
2207,2207,12/30/2007,2007,17,HOU,JAX,HOU,-7.0,42.0,DOME,72.0,0.0,,42.0,28.0,False,False,70.0,28.0,28.0,7.0,2007-12-30,12/30/2007,6,44.0,40.0,100,-150,0,0,-50
2208,2208,12/30/2007,2007,17,IND,TEN,TEN,-4.5,41.0,DOME,72.0,0.0,,10.0,16.0,False,False,26.0,-15.0,15.0,-1.5,2007-12-30,12/30/2007,6,43.0,39.0,-150,100,0,0,-50
2209,2209,12/30/2007,2007,17,MIA,CIN,CIN,-3.0,45.0,,77.0,11.0,70.0,25.0,38.0,False,False,63.0,18.0,18.0,-10.0,2007-12-30,12/30/2007,6,47.0,43.0,100,-150,0,0,-50
2210,2210,12/30/2007,2007,17,NYJ,KC,NYJ,-4.5,35.0,,42.0,10.0,55.0,13.0,10.0,False,False,23.0,-12.0,12.0,-1.5,2007-12-30,12/30/2007,6,37.0,33.0,-150,100,0,0,-50
2211,2211,12/30/2007,2007,17,OAK,,LAC,-9.0,42.5,,49.0,7.0,85.0,17.0,30.0,False,False,47.0,4.5,4.5,-4.0,2007-12-30,12/30/2007,6,44.5,40.5,100,-150,0,0,-50
2212,2212,12/30/2007,2007,17,PHI,BUF,PHI,-9.0,39.0,,39.0,7.0,70.0,17.0,9.0,False,False,26.0,-13.0,13.0,-1.0,2007-12-30,12/30/2007,6,41.0,37.0,-150,100,0,0,-50
2213,2213,12/30/2007,2007,17,TB,CAR,CAR,-2.5,36.0,,72.0,8.0,85.0,23.0,31.0,False,False,54.0,18.0,18.0,-5.5,2007-12-30,12/30/2007,6,38.0,34.0,100,-150,0,0,-50
2214,2214,12/30/2007,2007,17,WAS,DAL,WAS,-9.0,39.5,,43.0,6.0,70.0,27.0,6.0,False,False,33.0,-6.5,6.5,12.0,2007-12-30,12/30/2007,6,41.5,37.5,-150,100,0,0,-50
2215,2215,1/5/2008,2007,18,PIT,JAX,JAX,-2.5,40.0,,,,,29.0,31.0,False,True,60.0,20.0,20.0,0.5,2008-01-05,1/5/2008,5,42.0,38.0,100,-150,0,0,-50
2216,2216,1/5/2008,2007,18,SEA,WAS,SEA,-3.5,38.5,,,,,35.0,14.0,False,True,49.0,10.5,10.5,17.5,2008-01-05,1/5/2008,5,40.5,36.5,100,-150,0,0,-50
2217,2217,1/6/2008,2007,18,TB,NYG,TB,-3.0,39.5,,,,,14.0,24.0,False,True,38.0,-1.5,1.5,7.0,2008-01-06,1/6/2008,6,41.5,37.5,100,100,0,0,200
2218,2218,1/12/2008,2007,19,GB,SEA,GB,-7.5,44.0,,,,,42.0,20.0,False,True,62.0,18.0,18.0,14.5,2008-01-12,1/12/2008,5,46.0,42.0,100,-150,0,0,-50
2219,2219,1/12/2008,2007,19,NE,JAX,NE,-13.5,51.5,,,,,31.0,20.0,False,True,51.0,-0.5,0.5,-2.5,2008-01-12,1/12/2008,5,53.5,49.5,100,100,0,0,200
2220,2220,1/13/2008,2007,19,DAL,NYG,DAL,-7.0,47.5,,,,,17.0,21.0,False,True,38.0,-9.5,9.5,-3.0,2008-01-13,1/13/2008,6,49.5,45.5,-150,100,0,0,-50
2221,2221,1/13/2008,2007,19,IND,,IND,-11.0,47.0,,,,,24.0,28.0,False,True,52.0,5.0,5.0,-7.0,2008-01-13,1/13/2008,6,49.0,45.0,100,-150,0,0,-50
2222,2222,1/20/2008,2007,20,GB,NYG,GB,-7.5,41.5,,,,,20.0,23.0,False,True,43.0,1.5,1.5,-4.5,2008-01-20,1/20/2008,6,43.5,39.5,100,100,0,0,200
2223,2223,1/20/2008,2007,20,NE,,NE,-14.0,48.0,,,,,21.0,12.0,False,True,33.0,-15.0,15.0,-5.0,2008-01-20,1/20/2008,6,50.0,46.0,-150,100,0,0,-50
2224,2224,2/3/2008,2007,21,NE,NYG,NE,-12.0,55.0,,,,,14.0,17.0,True,True,31.0,-24.0,24.0,-9.0,2008-02-03,2/3/2008,6,57.0,53.0,-150,100,0,0,-50
2225,2225,9/4/2008,2008,1,NYG,WAS,NYG,-4.5,41.5,,79.0,10.0,61.0,16.0,7.0,False,False,23.0,-18.5,18.5,4.5,2008-09-04,9/4/2008,3,43.5,39.5,-150,100,0,0,-50
2226,2226,9/7/2008,2008,1,ATL,DET,DET,-3.0,41.0,DOME,72.0,0.0,,34.0,21.0,False,False,55.0,14.0,14.0,-10.0,2008-09-07,9/7/2008,6,43.0,39.0,100,-150,0,0,-50
2227,2227,9/7/2008,2008,1,BAL,CIN,CIN,-2.0,37.5,,73.0,8.0,60.0,17.0,10.0,False,False,27.0,-10.5,10.5,-5.0,2008-09-07,9/7/2008,6,39.5,35.5,-150,100,0,0,-50
2228,2228,9/7/2008,2008,1,BUF,SEA,BUF,-1.0,38.5,,60.0,8.0,82.0,34.0,10.0,False,False,44.0,5.5,5.5,23.0,2008-09-07,9/7/2008,6,40.5,36.5,100,-150,0,0,-50
2229,2229,9/7/2008,2008,1,CLE,DAL,DAL,-6.0,48.5,,64.0,7.0,76.0,10.0,28.0,False,False,38.0,-10.5,10.5,-12.0,2008-09-07,9/7/2008,6,50.5,46.5,-150,100,0,0,-50
2230,2230,9/7/2008,2008,1,IND,CHI,IND,-10.0,44.0,DOME,72.0,0.0,,13.0,29.0,False,False,42.0,-2.0,2.0,6.0,2008-09-07,9/7/2008,6,46.0,42.0,-150,100,150,0,100
2231,2231,9/7/2008,2008,1,MIA,NYJ,NYJ,-3.0,36.0,,84.0,9.0,70.0,14.0,20.0,False,False,34.0,-2.0,2.0,-3.0,2008-09-07,9/7/2008,6,38.0,34.0,-150,100,150,0,100
2232,2232,9/7/2008,2008,1,NE,KC,NE,-16.0,43.5,,74.0,16.0,72.0,17.0,10.0,False,False,27.0,-16.5,16.5,-9.0,2008-09-07,9/7/2008,6,45.5,41.5,-150,100,0,0,-50
2233,2233,9/7/2008,2008,1,NO,TB,NO,-3.0,42.5,DOME,72.0,0.0,,24.0,20.0,False,False,44.0,1.5,1.5,1.0,2008-09-07,9/7/2008,6,44.5,40.5,100,100,0,0,200
2234,2234,9/7/2008,2008,1,PHI,,PHI,-8.0,44.0,,73.0,15.0,61.0,38.0,3.0,False,False,41.0,-3.0,3.0,27.0,2008-09-07,9/7/2008,6,46.0,42.0,-150,100,0,0,-50
2235,2235,9/7/2008,2008,1,PIT,HOU,PIT,-6.5,43.0,,63.0,8.0,70.0,38.0,17.0,False,False,55.0,12.0,12.0,14.5,2008-09-07,9/7/2008,6,45.0,41.0,100,-150,0,0,-50
2236,2236,9/7/2008,2008,1,SF,ARI,ARI,-2.5,42.0,,66.0,16.0,67.0,13.0,23.0,False,False,36.0,-6.0,6.0,-7.5,2008-09-07,9/7/2008,6,44.0,40.0,-150,100,0,0,-50
2237,2237,9/7/2008,2008,1,TEN,JAX,JAX,-3.0,36.5,,72.0,3.0,70.0,17.0,10.0,False,False,27.0,-9.5,9.5,-4.0,2008-09-07,9/7/2008,6,38.5,34.5,-150,100,0,0,-50
2238,2238,9/8/2008,2008,1,GB,MIN,GB,-2.5,37.5,,53.0,5.0,83.0,24.0,19.0,False,False,43.0,5.5,5.5,2.5,2008-09-08,9/8/2008,0,39.5,35.5,100,-150,0,0,-50
2239,2239,9/8/2008,2008,1,OAK,DEN,DEN,-3.0,40.5,,60.0,12.0,79.0,14.0,41.0,False,False,55.0,14.5,14.5,-24.0,2008-09-08,9/8/2008,0,42.5,38.5,100,-150,0,0,-50
2240,2240,9/14/2008,2008,2,ARI,MIA,ARI,-6.5,40.5,DOME,72.0,0.0,,31.0,10.0,False,False,41.0,0.5,0.5,14.5,2008-09-14,9/14/2008,6,42.5,38.5,100,100,0,0,200
2241,2241,9/14/2008,2008,2,CAR,CHI,CAR,-3.0,37.5,,78.0,10.0,77.0,20.0,17.0,False,False,37.0,-0.5,0.5,0.0,2008-09-14,9/14/2008,6,39.5,35.5,100,100,0,0,200
2242,2242,9/14/2008,2008,2,CIN,TEN,CIN,-1.0,37.0,,79.0,24.0,68.0,7.0,24.0,False,False,31.0,-6.0,6.0,16.0,2008-09-14,9/14/2008,6,39.0,35.0,-150,100,0,0,-50
2243,2243,9/14/2008,2008,2,CLE,PIT,PIT,-6.5,43.5,,78.0,20.0,76.0,6.0,10.0,False,False,16.0,-27.5,27.5,2.5,2008-09-14,9/14/2008,6,45.5,41.5,-150,100,0,0,-50
2244,2244,9/14/2008,2008,2,DEN,,DEN,-1.0,46.5,,54.0,11.0,64.0,39.0,38.0,False,False,77.0,30.5,30.5,0.0,2008-09-14,9/14/2008,6,48.5,44.5,100,-150,0,0,-50
2245,2245,9/14/2008,2008,2,DET,GB,GB,-3.0,47.0,DOME,72.0,0.0,,25.0,48.0,False,False,73.0,26.0,26.0,-20.0,2008-09-14,9/14/2008,6,49.0,45.0,100,-150,0,0,-50
2246,2246,9/14/2008,2008,2,JAX,BUF,JAX,-4.0,37.0,,84.0,9.0,71.0,16.0,20.0,False,False,36.0,-1.0,1.0,0.0,2008-09-14,9/14/2008,6,39.0,35.0,100,100,0,0,200
2247,2247,9/14/2008,2008,2,KC,OAK,KC,-3.5,36.0,,64.0,14.0,77.0,8.0,23.0,False,False,31.0,-5.0,5.0,11.5,2008-09-14,9/14/2008,6,38.0,34.0,-150,100,0,0,-50
2248,2248,9/14/2008,2008,2,MIN,IND,IND,-1.0,43.5,DOME,72.0,0.0,,15.0,18.0,False,False,33.0,-10.5,10.5,-2.0,2008-09-14,9/14/2008,6,45.5,41.5,-150,100,0,0,-50
2249,2249,9/14/2008,2008,2,NYJ,NE,NYJ,-1.0,37.0,,77.0,11.0,75.0,10.0,19.0,False,False,29.0,-8.0,8.0,8.0,2008-09-14,9/14/2008,6,39.0,35.0,-150,100,0,0,-50
2250,2250,9/14/2008,2008,2,SEA,SF,SEA,-6.5,38.0,,64.0,10.0,59.0,30.0,33.0,False,False,63.0,25.0,25.0,-3.5,2008-09-14,9/14/2008,6,40.0,36.0,100,-150,0,0,-50
2251,2251,9/14/2008,2008,2,TB,ATL,TB,-7.0,37.5,,83.0,8.0,73.0,24.0,9.0,False,False,33.0,-4.5,4.5,8.0,2008-09-14,9/14/2008,6,39.5,35.5,-150,100,0,0,-50
2252,2252,9/14/2008,2008,2,WAS,NO,WAS,-1.0,43.5,,82.0,11.0,71.0,29.0,24.0,False,False,53.0,9.5,9.5,4.0,2008-09-14,9/14/2008,6,45.5,41.5,100,-150,0,0,-50
2253,2253,9/15/2008,2008,2,DAL,PHI,DAL,-6.5,46.5,,72.0,9.0,46.0,41.0,37.0,False,False,78.0,31.5,31.5,-2.5,2008-09-15,9/15/2008,0,48.5,44.5,100,-150,0,0,-50
2254,2254,9/21/2008,2008,3,ATL,KC,ATL,-6.5,37.0,DOME,72.0,0.0,,38.0,14.0,False,False,52.0,15.0,15.0,17.5,2008-09-21,9/21/2008,6,39.0,35.0,100,-150,0,0,-50
